mark,model,generation_name,year,mileage,vol_engine,fuel,city,province,price
opel,astra,gen-h-2004-2013,2005,213000,1598,Gasoline,Komorowo,Mazowieckie,10900
opel,astra,gen-h-2004-2013,2008,151654,1598,Gasoline,Katowice,Śląskie,14500
opel,astra,gen-h-2004-2013,2005,220000,1598,Gasoline,Mława,Mazowieckie,11400
opel,astra,gen-h-2004-2013,2007,242752,1598,LPG,Lublin,Lubelskie,13500
opel,astra,gen-h-2004-2013,2008,262500,1686,Diesel,Grudziądz,Kujawsko-pomorskie,12500
opel,astra,gen-h-2004-2013,2009,115983,1598,Gasoline,Jedlińsk,Mazowieckie,17500
opel,astra,gen-h-2004-2013,2006,230000,1600,Gasoline,Zwoleń,Mazowieckie,12700
opel,astra,gen-h-2004-2013,2006,195000,1598,Gasoline,Płock,Mazowieckie,12900
opel,astra,gen-h-2004-2013,2008,135000,1598,Gasoline,Dynów,Podkarpackie,15900
opel,astra,gen-h-2004-2013,2004,147000,1598,Gasoline,Skarżysko-Kamienna,Świętokrzyskie,10800
opel,astra,gen-h-2004-2013,2009,121000,1598,Gasoline,Kłecko,Wielkopolskie,22900
opel,astra,gen-h-2004-2013,2005,178321,1364,Gasoline,Piekary,Małopolskie,13900
opel,astra,gen-h-2004-2013,2011,291300,1598,Gasoline,Warszawa,Mazowieckie,14500
opel,astra,gen-h-2004-2013,2010,268000,1686,Diesel,Rzeszów,Podkarpackie,12900
opel,astra,gen-h-2004-2013,2004,198000,1796,Gasoline,Staszów,Świętokrzyskie,11900
opel,astra,gen-h-2004-2013,2008,270430,1686,Diesel,Warszawa,Mazowieckie,7500
opel,astra,gen-h-2004-2013,2008,188160,1598,LPG,Dąbrowa Tarnowska,Małopolskie,14500
opel,astra,gen-h-2004-2013,2009,239042,1248,Diesel,Jabłonna Druga,Lubelskie,15900
opel,astra,gen-h-2004-2013,2007,184000,1796,Gasoline,Lipno,Kujawsko-pomorskie,18400
opel,astra,gen-h-2004-2013,2006,180000,1910,Diesel,Wrocław,Dolnośląskie,8900
opel,astra,gen-h-2004-2013,2005,267000,1364,Gasoline,Pomieczyno,Pomorskie,8990
opel,astra,gen-h-2004-2013,2009,218575,1364,Gasoline,Warszawa,Mazowieckie,12800
opel,astra,gen-h-2004-2013,2006,223000,1910,Diesel,Przasnysz,Mazowieckie,8300
opel,astra,gen-h-2004-2013,2008,156000,1686,Diesel,Koło,Wielkopolskie,13600
opel,astra,gen-h-2004-2013,2008,149537,1364,Gasoline,Łask,Łódzkie,16999
opel,astra,gen-h-2004-2013,2010,225000,1956,Diesel,Zielona Góra,Lubuskie,16900
opel,astra,gen-h-2004-2013,2006,215092,1796,Gasoline,Zielona Góra,Lubuskie,16450
opel,astra,gen-h-2004-2013,2007,235563,1910,Diesel,Kikół,Kujawsko-pomorskie,12900
opel,astra,gen-h-2004-2013,2010,224000,1598,Gasoline,Kotórz Wielki,Opolskie,15500
opel,astra,gen-h-2004-2013,2007,199200,1598,Gasoline,Szczecin,Zachodniopomorskie,14999
opel,astra,gen-h-2004-2013,2009,153000,1364,Gasoline,Żary,Lubuskie,15900
opel,astra,gen-h-2004-2013,2007,148500,1598,Gasoline,Włocławek,Kujawsko-pomorskie,15900
opel,astra,gen-h-2004-2013,2008,211217,1598,Gasoline,Garwolin,Mazowieckie,14900
opel,astra,gen-h-2004-2013,2004,195145,1686,Diesel,Straszyn,Pomorskie,6900
opel,astra,gen-h-2004-2013,2007,207000,1796,Gasoline,Międzybrodzie Bialskie,Śląskie,11700
opel,astra,gen-h-2004-2013,2004,250000,1598,Gasoline,Ożarów Mazowiecki,Mazowieckie,9900
opel,astra,gen-h-2004-2013,2009,156000,1700,Diesel,Dwikozy,Świętokrzyskie,8800
opel,astra,gen-h-2004-2013,2004,200000,1598,Gasoline,Małuszów,Dolnośląskie,10900
opel,astra,gen-h-2004-2013,2004,128321,1598,Gasoline,Tarnowskie Góry,Śląskie,10900
opel,astra,gen-h-2004-2013,2006,115272,1686,Diesel,Łódź,Łódzkie,16000
opel,astra,gen-h-2004-2013,2004,143010,1364,Gasoline,Piaseczno,Mazowieckie,12000
opel,astra,gen-h-2004-2013,2005,206000,1686,Diesel,Rokiciny,Łódzkie,9499
opel,astra,gen-h-2004-2013,2005,196000,1598,Gasoline,Zieleniewo,Zachodniopomorskie,9900
opel,astra,gen-h-2004-2013,2010,323000,1598,Gasoline,Rzeszów,Podkarpackie,9999
opel,astra,gen-h-2004-2013,2008,158000,1364,Gasoline,Warszawa,Mazowieckie,15900
opel,astra,gen-h-2004-2013,2010,166000,1598,Gasoline,Wyszków,Mazowieckie,19926
opel,astra,gen-h-2004-2013,2008,205000,1686,Diesel,Żywiec,Śląskie,9900
opel,astra,gen-h-2004-2013,2007,191000,1598,Gasoline,Leszno,Wielkopolskie,16700
opel,astra,gen-h-2004-2013,2005,169000,1598,Gasoline,Legnica,Dolnośląskie,11700
opel,astra,gen-h-2004-2013,2005,223000,1910,Diesel,Końskie,Świętokrzyskie,7950
opel,astra,gen-h-2004-2013,2007,171000,1598,Gasoline,Różnowo,Warmińsko-mazurskie,13900
opel,astra,gen-h-2004-2013,2004,178000,1598,Gasoline,Łask,Łódzkie,11900
opel,astra,gen-h-2004-2013,2006,102000,1796,Gasoline,Bulowice,Małopolskie,15500
opel,astra,gen-h-2004-2013,2006,219000,1598,Gasoline,Bytom,Śląskie,9500
opel,astra,gen-h-2004-2013,2006,258000,1910,Diesel,Świeradów-Zdrój,Dolnośląskie,11900
opel,astra,gen-h-2004-2013,2009,176000,1598,Gasoline,Buków,Podkarpackie,17999
opel,astra,gen-h-2004-2013,2009,102000,1364,Gasoline,Poręba,Śląskie,14999
opel,astra,gen-h-2004-2013,2006,173000,1598,Gasoline,Poręba,Śląskie,12900
opel,astra,gen-h-2004-2013,2005,178000,1598,Gasoline,Mikołów,Śląskie,11900
opel,astra,gen-h-2004-2013,2007,237000,1248,Diesel,Przysiek,Kujawsko-pomorskie,12900
opel,astra,gen-h-2004-2013,2004,145000,1998,Gasoline,Gdańsk,Pomorskie,16900
opel,astra,gen-h-2004-2013,2010,269000,1910,Diesel,Ożarów Mazowiecki,Mazowieckie,13900
opel,astra,gen-h-2004-2013,2008,229000,1910,Diesel,Ślizów,Dolnośląskie,12900
opel,astra,gen-h-2004-2013,2005,274000,1910,Diesel,Tczew,Pomorskie,9900
opel,astra,gen-h-2004-2013,2005,165963,1598,Gasoline,Bochnia,Małopolskie,11000
opel,astra,gen-h-2004-2013,2007,260000,1910,Diesel,Wysogotowo,Wielkopolskie,14999
opel,astra,gen-h-2004-2013,2008,280000,1910,Diesel,Nadziejewo,Pomorskie,14900
opel,astra,gen-h-2004-2013,2011,134550,1598,Gasoline,Łódź,Łódzkie,19750
opel,astra,gen-h-2004-2013,2009,113565,1364,Gasoline,Chałupki,Śląskie,16600
opel,astra,gen-h-2004-2013,2005,208000,1598,LPG,Dobrzelin,Łódzkie,12700
opel,astra,gen-h-2004-2013,2009,169750,1598,Gasoline,Gostyń,Wielkopolskie,14900
opel,astra,gen-h-2004-2013,2009,217500,1598,Gasoline,Rembelszczyzna,Mazowieckie,13900
opel,astra,gen-h-2004-2013,2008,123000,1364,Gasoline,Gdańsk,Pomorskie,16000
opel,astra,gen-h-2004-2013,2010,224000,1598,Gasoline,Grudziądz,Kujawsko-pomorskie,18500
opel,astra,gen-h-2004-2013,2006,209000,1598,Gasoline,Chodzież,Wielkopolskie,9900
opel,astra,gen-h-2004-2013,2006,156000,1598,Gasoline,Elbląg,Warmińsko-mazurskie,15900
opel,astra,gen-h-2004-2013,2004,270000,1686,Diesel,Płock,Mazowieckie,13900
opel,astra,gen-h-2004-2013,2009,209000,1910,Diesel,Mogilno,Kujawsko-pomorskie,14700
opel,astra,gen-h-2004-2013,2005,190400,1364,Gasoline,Siemianowice Śląskie,Śląskie,12900
opel,astra,gen-h-2004-2013,2006,203800,1598,Gasoline,Wodzisław Śląski,Śląskie,11900
opel,astra,gen-h-2004-2013,2005,270675,1998,Gasoline,Rypin,Kujawsko-pomorskie,13600
opel,astra,gen-h-2004-2013,2004,224400,1598,Gasoline,Włoszczowa,Świętokrzyskie,9800
opel,astra,gen-h-2004-2013,2004,191000,1598,Gasoline,Szamotuły,Wielkopolskie,8900
opel,astra,gen-h-2004-2013,2007,141700,1598,Gasoline,Zawiercie,Śląskie,18900
opel,astra,gen-h-2004-2013,2007,126000,1598,Gasoline,Rypin,Kujawsko-pomorskie,16800
opel,astra,gen-h-2004-2013,2009,175000,1364,Gasoline,Rzeczenica,Pomorskie,12800
opel,astra,gen-h-2004-2013,2004,180490,1598,Gasoline,Maszewo Duże,Mazowieckie,9450
opel,astra,gen-h-2004-2013,2006,235000,1910,Diesel,Zabrze,Śląskie,7990
opel,astra,gen-h-2004-2013,2007,250000,1910,Diesel,Gródków,Śląskie,12700
opel,astra,gen-h-2004-2013,2006,204000,1354,Gasoline,Mogilno,Kujawsko-pomorskie,11900
opel,astra,gen-h-2004-2013,2006,156000,1796,Gasoline,Mogilno,Kujawsko-pomorskie,11900
opel,astra,gen-h-2004-2013,2007,199888,1598,Gasoline,Soczewka,Mazowieckie,10900
opel,astra,gen-h-2004-2013,2007,269000,1910,Diesel,Słupca,Wielkopolskie,9900
opel,astra,gen-h-2004-2013,2006,199000,1364,Gasoline,Ruda Śląska,Śląskie,10990
opel,astra,gen-h-2004-2013,2009,150000,1364,Gasoline,Biała Podlaska,Lubelskie,16900
opel,astra,gen-h-2004-2013,2004,174000,1364,Gasoline,Ostrówek,Łódzkie,11900
opel,astra,gen-h-2004-2013,2005,249000,1598,Gasoline,Wrocław,Dolnośląskie,9300
opel,astra,gen-h-2004-2013,2009,191000,1598,Gasoline,Jasin,Wielkopolskie,13999
opel,astra,gen-h-2004-2013,2006,173400,1796,LPG,Gliwice,Śląskie,11900
opel,astra,gen-h-2004-2013,2004,180000,1796,Gasoline,Myszków,Śląskie,10950
opel,astra,gen-h-2004-2013,2008,169000,1598,Gasoline,Chmielnik,Świętokrzyskie,15400
opel,astra,gen-h-2004-2013,2004,205000,1598,Gasoline,Poręba,Śląskie,10200
opel,astra,gen-h-2004-2013,2006,169950,1364,Gasoline,Żnin,Kujawsko-pomorskie,13800
opel,astra,gen-h-2004-2013,2005,204000,1796,Gasoline,Mogilno,Kujawsko-pomorskie,8900
opel,astra,gen-h-2004-2013,2007,198700,1910,Diesel,Ruda Śląska,Śląskie,13900
opel,astra,gen-h-2004-2013,2009,217648,1686,Diesel,Dębica,Podkarpackie,13600
opel,astra,gen-h-2004-2013,2011,204000,1686,Diesel,Goczałkowice-Zdrój,Śląskie,14000
opel,astra,gen-h-2004-2013,2007,137100,1248,Diesel,Gdańsk,Pomorskie,14900
opel,astra,gen-h-2004-2013,2008,173000,1598,Gasoline,Kłodzko,Dolnośląskie,18900
opel,astra,gen-h-2004-2013,2006,187300,1598,Gasoline,Konradów,Śląskie,13900
opel,astra,gen-h-2004-2013,2004,159000,1686,Diesel,Wygodne,Mazowieckie,9900
opel,astra,gen-h-2004-2013,2004,183919,1796,Gasoline,Stalowa Wola,Podkarpackie,14500
opel,astra,gen-h-2004-2013,2012,295262,1598,LPG,Lesznowola,Mazowieckie,21800
opel,astra,gen-h-2004-2013,2009,150000,1598,Gasoline,Szamotuły,Wielkopolskie,14900
opel,astra,gen-h-2004-2013,2004,260000,1796,LPG,Wrocław,Dolnośląskie,9900
opel,astra,gen-h-2004-2013,2005,290000,1598,Gasoline,Przemyśl,Podkarpackie,9900
opel,astra,gen-h-2004-2013,2006,179000,1910,Diesel,Żywiec,Śląskie,15500
opel,astra,gen-h-2004-2013,2008,201185,1686,Diesel,Międzyrzecz,Lubuskie,9000
opel,astra,gen-h-2004-2013,2005,204000,1686,Diesel,Legnica,Dolnośląskie,8200
opel,astra,gen-h-2004-2013,2008,149000,1796,Gasoline,Myszków,Śląskie,14900
opel,astra,gen-h-2004-2013,2007,214000,1910,Diesel,Wolbrom,Małopolskie,8800
opel,astra,gen-h-2004-2013,2006,212576,1598,Gasoline,Jaworzno,Śląskie,11900
opel,astra,gen-h-2004-2013,2009,160000,1364,Gasoline,Tarnobrzeg,Podkarpackie,18900
opel,astra,gen-h-2004-2013,2005,340000,1364,Gasoline,Głuchołazy,Opolskie,12000
opel,astra,gen-h-2004-2013,2008,179892,1598,Gasoline,Warszawa,Mazowieckie,18800
opel,astra,gen-h-2004-2013,2009,71000,1598,Gasoline,Środa Śląska,Dolnośląskie,19900
opel,astra,gen-h-2004-2013,2009,290000,1686,Diesel,Wola Buczkowska,Łódzkie,14990
opel,astra,gen-h-2004-2013,2009,234000,1686,Diesel,Czchów,Małopolskie,15900
opel,astra,gen-h-2004-2013,2009,178722,1600,Gasoline,Chmielnik,Świętokrzyskie,15600
opel,astra,gen-h-2004-2013,2005,221201,1796,Gasoline,Lipce Reymontowskie,Łódzkie,10500
opel,astra,gen-h-2004-2013,2008,178905,1910,Diesel,Siewierz,Śląskie,16900
opel,astra,gen-h-2004-2013,2009,167120,1686,Diesel,Człuchów,Pomorskie,15500
opel,astra,gen-h-2004-2013,2006,142000,1598,Gasoline,Rawicz,Wielkopolskie,12500
opel,astra,gen-h-2004-2013,2009,171000,1364,Gasoline,Staniątki,Małopolskie,15500
opel,astra,gen-h-2004-2013,2005,162015,1796,Gasoline,Poznań,Wielkopolskie,12900
opel,astra,gen-h-2004-2013,2008,168000,1598,Gasoline,Gdańsk,Pomorskie,20900
opel,astra,gen-h-2004-2013,2007,249000,1598,Gasoline,Lipnik,Zachodniopomorskie,12900
opel,astra,gen-h-2004-2013,2007,128301,1796,Gasoline,Tomaszów Mazowiecki,Łódzkie,21890
opel,astra,gen-h-2004-2013,2006,222200,1796,Gasoline,Mucharz,Małopolskie,12900
opel,astra,gen-h-2004-2013,2005,171974,1910,Diesel,Deszczno,Lubuskie,13500
opel,astra,gen-h-2004-2013,2010,127907,1796,Gasoline,Krzepice,Śląskie,24500
opel,astra,gen-h-2004-2013,2009,219000,1598,LPG,Goczałkowice-Zdrój,Śląskie,13000
opel,astra,gen-h-2004-2013,2009,200000,1796,Gasoline,Warszawa,Mazowieckie,15900
opel,astra,gen-h-2004-2013,2009,162000,1364,Gasoline,Łańcut,Podkarpackie,16800
opel,astra,gen-h-2004-2013,2006,223000,1686,Diesel,Dąbrowa Tarnowska,Małopolskie,14700
opel,astra,gen-h-2004-2013,2010,176000,1364,Gasoline,Mzurowa,Świętokrzyskie,22500
opel,astra,gen-h-2004-2013,2011,199051,1598,Gasoline,Warszawa,Mazowieckie,17500
opel,astra,gen-h-2004-2013,2010,216720,1598,Gasoline,Rzeszów,Podkarpackie,16900
opel,astra,gen-h-2004-2013,2009,214169,1364,Gasoline,Garwolin,Mazowieckie,15900
opel,astra,gen-h-2004-2013,2006,173000,1364,Gasoline,Wągrowiec,Wielkopolskie,11900
opel,astra,gen-h-2004-2013,2005,150200,1598,Gasoline,Piotrkowice,Świętokrzyskie,11999
opel,astra,gen-h-2004-2013,2004,206000,1600,Gasoline,Płońsk,Mazowieckie,10900
opel,astra,gen-h-2004-2013,2008,179000,1598,Gasoline,Mogilno,Kujawsko-pomorskie,13990
opel,astra,gen-h-2004-2013,2010,177000,1686,Diesel,Płock,Mazowieckie,16800
opel,astra,gen-h-2004-2013,2004,178000,1796,Gasoline,Mikołów,Śląskie,10900
opel,astra,gen-h-2004-2013,2005,256000,1998,LPG,Krusze,Mazowieckie,10900
opel,astra,gen-h-2004-2013,2009,187000,1796,Gasoline,Paczkowo,Wielkopolskie,14900
opel,astra,gen-h-2004-2013,2006,134000,1598,Gasoline,Jaworzno,Śląskie,16000
opel,astra,gen-h-2004-2013,2006,95697,1598,Gasoline,Piaseczno,Mazowieckie,18000
opel,astra,gen-h-2004-2013,2006,241680,1364,LPG,Kraszowice,Dolnośląskie,10900
opel,astra,gen-h-2004-2013,2006,276000,1796,Gasoline,Poznań,Wielkopolskie,12500
opel,astra,gen-h-2004-2013,2007,181687,1796,Gasoline,Lesznowola,Mazowieckie,13299
opel,astra,gen-h-2004-2013,2006,108200,1796,Gasoline,Góra,Dolnośląskie,14800
opel,astra,gen-h-2004-2013,2007,200000,1598,Gasoline,Wejherowo,Pomorskie,11900
opel,astra,gen-h-2004-2013,2009,187000,1598,Gasoline,Gniezno,Wielkopolskie,16900
opel,astra,gen-h-2004-2013,2009,189000,1598,LPG,Zamość,Lubelskie,14000
opel,astra,gen-h-2004-2013,2007,130000,1598,Gasoline,Chełm,Lubelskie,14900
opel,astra,gen-h-2004-2013,2006,178529,1598,Gasoline,Czarne,Pomorskie,12900
opel,astra,gen-h-2004-2013,2008,182273,1598,Gasoline,Nowe Dwory,Małopolskie,13900
opel,astra,gen-h-2004-2013,2006,191000,1910,Diesel,Niepołomice,Małopolskie,13500
opel,astra,gen-h-2004-2013,2009,178000,1598,Gasoline,Nowa Sól,Lubuskie,14800
opel,astra,gen-h-2004-2013,2005,155000,1598,Gasoline,Warszawa,Mazowieckie,8500
opel,astra,gen-h-2004-2013,2007,84150,1364,Gasoline,Bolesławiec,Dolnośląskie,18900
opel,astra,gen-h-2004-2013,2007,177100,1364,Gasoline,Gliwice,Śląskie,10500
opel,astra,gen-h-2004-2013,2007,182312,1598,Gasoline,Ostrowiec Świętokrzyski,Świętokrzyskie,16900
opel,astra,gen-h-2004-2013,2006,86000,1598,Gasoline,Boguszyce,Dolnośląskie,12888
opel,astra,gen-h-2004-2013,2005,174000,1998,Gasoline,Nowy Sącz,Małopolskie,14800
opel,astra,gen-h-2004-2013,2009,130000,1364,Gasoline,Piotrowice-Osiedle,Dolnośląskie,13000
opel,astra,gen-h-2004-2013,2004,176000,1364,Gasoline,Dąbrowa Górnicza,Śląskie,11900
opel,astra,gen-h-2004-2013,2004,176000,1364,Gasoline,Dąbrowa Górnicza,Śląskie,11900
opel,astra,gen-h-2004-2013,2007,250621,1400,Gasoline,Kutno,Łódzkie,13400
opel,astra,gen-h-2004-2013,2004,160741,1598,Gasoline,Chojnice,Pomorskie,11200
opel,astra,gen-h-2004-2013,2007,216000,1686,Diesel,Zabrze,Śląskie,8800
opel,astra,gen-h-2004-2013,2008,199000,1598,Gasoline,Kraków,Małopolskie,14900
opel,astra,gen-h-2004-2013,2005,145000,1598,Gasoline,Siedlce,Mazowieckie,13900
opel,astra,gen-h-2004-2013,2007,280000,1910,Diesel,Ostrowiec Świętokrzyski,Świętokrzyskie,13600
opel,astra,gen-h-2004-2013,2006,271000,1910,Diesel,Kluczbork,Opolskie,8500
opel,astra,gen-h-2004-2013,2004,148400,1796,Gasoline,Świebodzice,Dolnośląskie,10300
opel,astra,gen-h-2004-2013,2009,171000,1598,Gasoline,Miłocice,Małopolskie,16200
opel,astra,gen-h-2004-2013,2008,206800,1598,LPG,Nowy Targ,Małopolskie,15900
opel,astra,gen-h-2004-2013,2008,180000,1598,Gasoline,Słomniki,Małopolskie,15900
opel,astra,gen-h-2004-2013,2006,289000,1910,Diesel,Dobieszczyzna,Wielkopolskie,11500
opel,astra,gen-h-2004-2013,2007,159100,1796,Gasoline,Przywitowo,Kujawsko-pomorskie,15900
opel,astra,gen-h-2004-2013,2006,198000,1796,Gasoline,Bełchatów,Łódzkie,11800
opel,astra,gen-h-2004-2013,2008,212543,1686,Diesel,Kutno,Łódzkie,10600
opel,astra,gen-h-2004-2013,2007,220000,1910,Diesel,Starogard Gdański,Pomorskie,11900
opel,astra,gen-h-2004-2013,2008,256000,1686,Diesel,Suszkowice,Opolskie,9500
opel,astra,gen-h-2004-2013,2009,158012,1364,Gasoline,Zawiercie,Śląskie,15500
opel,astra,gen-h-2004-2013,2009,220000,1796,Gasoline,Bejsce,Świętokrzyskie,13999
opel,astra,gen-h-2004-2013,2007,189000,1910,Diesel,Józefów,Mazowieckie,11500
opel,astra,gen-h-2004-2013,2005,208000,1598,Gasoline,Leżajsk,Podkarpackie,12800
opel,astra,gen-h-2004-2013,2007,215000,1364,LPG,Orzech,Śląskie,13900
opel,astra,gen-h-2004-2013,2009,181688,1598,Gasoline,Ostrowiec Świętokrzyski,Świętokrzyskie,14900
opel,astra,gen-h-2004-2013,2005,176083,1796,Gasoline,Puławy,Lubelskie,11000
opel,astra,gen-h-2004-2013,2006,168000,1598,Gasoline,Rembelszczyzna,Mazowieckie,12500
opel,astra,gen-h-2004-2013,2009,247000,1686,Diesel,Poręba,Śląskie,13000
opel,astra,gen-h-2004-2013,2008,192857,1598,Gasoline,Topólka,Kujawsko-pomorskie,14999
opel,astra,gen-h-2004-2013,2005,209000,1598,Gasoline,Gniezno,Wielkopolskie,11500
opel,astra,gen-h-2004-2013,2006,195000,1910,Diesel,Pilica,Śląskie,7990
opel,astra,gen-h-2004-2013,2008,192000,1364,Gasoline,Rawicz,Wielkopolskie,13900
opel,astra,gen-h-2004-2013,2007,178000,1598,Gasoline,Warka,Mazowieckie,12900
opel,astra,gen-h-2004-2013,2010,141000,1364,Gasoline,Elbląg,Warmińsko-mazurskie,14900
opel,astra,gen-h-2004-2013,2009,143000,1796,Gasoline,Bełchatów,Łódzkie,20900
opel,astra,gen-h-2004-2013,2006,190500,1598,LPG,Gniezno,Wielkopolskie,10900
opel,astra,gen-h-2004-2013,2009,176000,1910,Diesel,Piła,Wielkopolskie,14999
opel,astra,gen-h-2004-2013,2009,208000,1598,Gasoline,Kłodzko,Dolnośląskie,13400
opel,astra,gen-h-2004-2013,2007,207000,1598,Gasoline,Dojazdów,Małopolskie,14900
opel,astra,gen-h-2004-2013,2006,164000,1598,Gasoline,Iwierzyce,Podkarpackie,15900
opel,astra,gen-h-2004-2013,2010,94000,1598,Gasoline,Iwierzyce,Podkarpackie,22900
opel,astra,gen-h-2004-2013,2006,176000,1398,Gasoline,Świnoujście,Zachodniopomorskie,10999
opel,astra,gen-h-2004-2013,2008,132000,1364,Gasoline,Dojazdów,Małopolskie,12900
opel,astra,gen-h-2004-2013,2008,203392,1910,Diesel,Kraków,Małopolskie,13800
opel,astra,gen-h-2004-2013,2011,65000,1598,Gasoline,Błonie,Mazowieckie,30000
opel,astra,gen-h-2004-2013,2005,185656,1998,Gasoline,Celiny,Świętokrzyskie,11000
opel,astra,gen-h-2004-2013,2009,113565,1364,Gasoline,Chałupki,Śląskie,16600
opel,astra,gen-h-2004-2013,2005,186900,1598,Gasoline,Zamość,Lubelskie,12999
opel,astra,gen-h-2004-2013,2009,171255,1598,Gasoline,Częstochowa,Śląskie,14400
opel,astra,gen-h-2004-2013,2009,140000,1364,Gasoline,Poręba,Śląskie,14900
opel,astra,gen-h-2004-2013,2008,207000,1598,Gasoline,Starogard Gdański,Pomorskie,11600
opel,astra,gen-h-2004-2013,2007,248000,1598,LPG,Sieradz,Łódzkie,14500
opel,astra,gen-h-2004-2013,2006,209000,1598,Gasoline,Witaszyce,Wielkopolskie,9900
opel,astra,gen-h-2004-2013,2008,193000,1598,Gasoline,Pewel Mała,Śląskie,11500
opel,astra,gen-h-2004-2013,2006,134565,1598,Gasoline,Nakło nad Notecią,Kujawsko-pomorskie,14999
opel,astra,gen-h-2004-2013,2006,173000,1598,Gasoline,Płońsk,Mazowieckie,12900
opel,astra,gen-h-2004-2013,2010,179000,1598,Gasoline,Lipnik,Zachodniopomorskie,16500
opel,astra,gen-h-2004-2013,2004,181300,1598,Gasoline,Elbląg,Warmińsko-mazurskie,10899
opel,astra,gen-h-2004-2013,2004,220000,1364,Gasoline,Koluszki,Łódzkie,10999
opel,astra,gen-h-2004-2013,2006,264370,1910,Diesel,Paniówki,Śląskie,9990
opel,astra,gen-h-2004-2013,2009,167000,1598,Gasoline,Mogilno,Kujawsko-pomorskie,14999
opel,astra,gen-h-2004-2013,2007,210164,1598,Gasoline,Wrocław,Dolnośląskie,13800
opel,astra,gen-h-2004-2013,2004,140000,1998,Gasoline,Tworóg,Śląskie,12900
opel,astra,gen-h-2004-2013,2005,155000,1998,Gasoline,Płońsk,Mazowieckie,13900
opel,astra,gen-h-2004-2013,2007,245000,1910,Diesel,Katowice,Śląskie,19900
opel,astra,gen-h-2004-2013,2007,245000,1910,Diesel,Katowice,Śląskie,19900
opel,astra,gen-h-2004-2013,2005,270640,1598,Gasoline,Gliwice,Śląskie,9900
opel,astra,gen-h-2004-2013,2009,151000,1364,Gasoline,Żywiec,Śląskie,15750
opel,astra,gen-h-2004-2013,2009,138296,1598,Gasoline,Środa Śląska,Dolnośląskie,15900
opel,astra,gen-h-2004-2013,2004,169300,1998,Gasoline,Połajewo,Wielkopolskie,8700
opel,astra,gen-h-2004-2013,2009,145222,1796,Gasoline,Bydgoszcz,Kujawsko-pomorskie,16950
opel,astra,gen-h-2004-2013,2007,222325,1598,LPG,Kraków,Małopolskie,19900
opel,astra,gen-h-2004-2013,2012,314000,1686,Diesel,Kocmyrzów,Małopolskie,12400
opel,astra,gen-h-2004-2013,2006,250000,1598,Gasoline,Kisielice,Warmińsko-mazurskie,11999
opel,astra,gen-h-2004-2013,2006,205000,1598,Gasoline,Toruń,Kujawsko-pomorskie,11900
opel,astra,gen-h-2004-2013,2019,50080,1399,Gasoline,Wrocław,Dolnośląskie,75500
opel,astra,gen-h-2004-2013,2009,193000,1598,Gasoline,Zduńska Wola,Łódzkie,18700
opel,astra,gen-h-2004-2013,2008,179000,1798,Gasoline,Radom,Mazowieckie,15900
opel,astra,gen-h-2004-2013,2010,206000,1686,Diesel,Siedlce,Mazowieckie,12800
opel,astra,gen-h-2004-2013,2005,120000,1364,Gasoline,Racibórz,Śląskie,13800
opel,astra,gen-h-2004-2013,2010,176000,1364,Gasoline,Radom,Mazowieckie,17900
opel,astra,gen-h-2004-2013,2011,236118,1686,Diesel,Susz,Warmińsko-mazurskie,14900
opel,astra,gen-h-2004-2013,2008,219000,1598,Gasoline,Sochaczew,Mazowieckie,15000
opel,astra,gen-h-2004-2013,2009,194000,1398,Gasoline,Gniezno,Wielkopolskie,13900
opel,astra,gen-h-2004-2013,2006,212503,1796,Gasoline,Bierutów,Dolnośląskie,12000
opel,astra,gen-h-2004-2013,2007,247416,1910,Diesel,Żarowo,Zachodniopomorskie,12900
opel,astra,gen-h-2004-2013,2011,149389,1598,Gasoline,Lublin,Lubelskie,22000
opel,astra,gen-h-2004-2013,2008,343000,1686,Diesel,Swarzędz,Wielkopolskie,10800
